Iteration	Durchschnittsdichte
3617	0.999904
3618	0.999897
3619	0.999885
3620	0.99987
3621	0.999855
3622	0.999837
3623	0.999816
3624	0.999796
3625	0.999774
3626	0.999749
3627	0.999724
3628	0.999697
3629	0.999668
3630	0.99964
3631	0.99961
3632	0.999581
3633	0.99955
3634	0.999521
3635	0.999494
3636	0.999466
3637	0.99944
3638	0.999413
3639	0.999389
3640	0.999366
3641	0.999344
3642	0.999325
3643	0.999306
3644	0.999289
3645	0.999275
3646	0.999264
3647	0.999253
3648	0.999247
3649	0.99924
3650	0.999236
3651	0.999234
3652	0.999234
3653	0.999237
3654	0.999244
3655	0.999256
3656	0.999269
3657	0.999288
3658	0.999309
3659	0.999334
3660	0.999364
3661	0.999396
3662	0.999434
3663	0.999471
3664	0.99951
3665	0.999548
3666	0.999587
3667	0.999626
3668	0.999662
3669	0.999698
3670	0.999732
3671	0.999765
3672	0.999795
3673	0.999822
3674	0.99985
3675	0.999874
3676	0.9999
3677	0.999927
3678	0.999949
3679	0.999967
3680	0.999979
3681	0.99999
3682	0.999998
3683	1
3684	1.00001
3685	1.00001
3686	1.00001
3687	1
3688	0.999994
3689	0.999982
3690	0.999973
3691	0.999961
3692	0.999945
3693	0.999928
3694	0.999909
3695	0.999888
3696	0.999864
3697	0.999839
3698	0.999812
3699	0.999784
3700	0.999753
3701	0.99972
3702	0.999687
3703	0.999654
3704	0.999621
3705	0.999588
3706	0.999557
3707	0.999524
3708	0.999498
3709	0.999468
3710	0.999443
3711	0.99942
3712	0.999397
3713	0.999377
3714	0.999359
3715	0.999343
3716	0.999332
3717	0.999323
3718	0.999317
3719	0.999315
3720	0.999316
3721	0.999319
3722	0.999328
3723	0.99934
3724	0.999357
3725	0.999379
3726	0.999402
3727	0.999427
3728	0.999457
3729	0.999488
3730	0.999522
3731	0.999559
3732	0.999597
3733	0.999635
3734	0.999669
3735	0.999702
3736	0.999734
3737	0.999769
3738	0.999804
3739	0.999838
3740	0.999871
3741	0.9999
3742	0.999929
3743	0.999956
3744	0.999981
3745	1
3746	1.00003
3747	1.00005
3748	1.00007
3749	1.00009
3750	1.0001
3751	1.00011
3752	1.00012
3753	1.00013
3754	1.00013
3755	1.00014
3756	1.00013
3757	1.00012
3758	1.00011
3759	1.0001
3760	1.00008
3761	1.00006
3762	1.00003
3763	1
3764	0.99997
3765	0.999936
3766	0.999899
3767	0.999864
3768	0.999826
3769	0.999787
3770	0.999749
3771	0.99971
3772	0.999671
3773	0.999632
3774	0.999595
3775	0.999559
3776	0.999524
3777	0.999492
3778	0.999462
3779	0.999435
3780	0.999413
3781	0.999394
3782	0.99938
3783	0.999369
3784	0.999361
3785	0.999355
3786	0.999353
3787	0.999355
3788	0.999359
3789	0.999367
3790	0.999376
3791	0.999386
3792	0.999402
3793	0.999417
3794	0.999439
3795	0.999461
3796	0.999487
3797	0.999516
3798	0.999548
3799	0.999581
3800	0.999615
3801	0.99965
3802	0.999686
3803	0.999725
3804	0.999766
3805	0.999806
3806	0.999847
3807	0.999887
3808	0.999927
3809	0.999965
3810	1
3811	1.00003
3812	1.00007
3813	1.00009
3814	1.00012
3815	1.00014
3816	1.00016
3817	1.00018
3818	1.00019
3819	1.0002
3820	1.00021
3821	1.00021
3822	1.00021
3823	1.0002
3824	1.00019
3825	1.00018
3826	1.00016
3827	1.00015
3828	1.00013
3829	1.0001
3830	1.00008
3831	1.00005
3832	1.00002
3833	0.999987
3834	0.999952
3835	0.999913
3836	0.999876
3837	0.999834
3838	0.999793
3839	0.999751
3840	0.999711
3841	0.999672
3842	0.999632
3843	0.999594
3844	0.999556
3845	0.999519
3846	0.999486
3847	0.999454
3848	0.999427
3849	0.999403
3850	0.999384
3851	0.999368
3852	0.999356
3853	0.999347
3854	0.999342
3855	0.99934
3856	0.999338
3857	0.999342
3858	0.999351
3859	0.999364
3860	0.999379
3861	0.999399
3862	0.999422
3863	0.99945
3864	0.999478
3865	0.99951
3866	0.999546
3867	0.999584
3868	0.999622
3869	0.999663
3870	0.999704
3871	0.999743
3872	0.999782
3873	0.99982
3874	0.999856
3875	0.999894
3876	0.999932
3877	0.999969
3878	1.00001
3879	1.00004
3880	1.00007
3881	1.0001
3882	1.00013
3883	1.00016
3884	1.00019
3885	1.00021
3886	1.00023
3887	1.00025
3888	1.00025
3889	1.00026
3890	1.00026
3891	1.00026
3892	1.00025
3893	1.00024
3894	1.00023
3895	1.00021
3896	1.00019
3897	1.00016
3898	1.00013
3899	1.00009
3900	1.00006
3901	1.00001
3902	0.999973
3903	0.99993
3904	0.999892
3905	0.999851
3906	0.999812
3907	0.999771
3908	0.999732
3909	0.999693
3910	0.999655
3911	0.999619
3912	0.999587
3913	0.999556
3914	0.999527
3915	0.999498
3916	0.999469
3917	0.999442
3918	0.999415
3919	0.999392
3920	0.999373
3921	0.999359
3922	0.999351
3923	0.999345
3924	0.999343
3925	0.999346
3926	0.99935
3927	0.999359
3928	0.99937
3929	0.999388
3930	0.999407
3931	0.999433
3932	0.999461
3933	0.999493
3934	0.999527
3935	0.999565
3936	0.999606
3937	0.999648
3938	0.999691
3939	0.999735
3940	0.999781
3941	0.999825
3942	0.999871
3943	0.999917
3944	0.999959
3945	0.999999
3946	1.00004
3947	1.00007
3948	1.00011
3949	1.00015
3950	1.00018
3951	1.00021
3952	1.00024
3953	1.00026
3954	1.00027
3955	1.00028
3956	1.00029
3957	1.00029
3958	1.00029
3959	1.00029
3960	1.00028
3961	1.00027
3962	1.00026
3963	1.00024
3964	1.00022
3965	1.00019
3966	1.00016
3967	1.00013
3968	1.0001
3969	1.00006
3970	1.00002
3971	0.999975
3972	0.999931
3973	0.999886
3974	0.999841
3975	0.999794
3976	0.999748
3977	0.999702
3978	0.999661
3979	0.999622
3980	0.999585
3981	0.999551
3982	0.999518
3983	0.99949
3984	0.999464
3985	0.999443
3986	0.999425
3987	0.999411
3988	0.999399
3989	0.99939
3990	0.999383
3991	0.999378
3992	0.999376
3993	0.999379
3994	0.999386
3995	0.999395
3996	0.999408
3997	0.999426
3998	0.999445
3999	0.99947
4000	0.999497
4001	0.999527
4002	0.999562
4003	0.999597
4004	0.999635
4005	0.999674
4006	0.999712
4007	0.999753
4008	0.999792
4009	0.999834
4010	0.999873
4011	0.999912
4012	0.999949
4013	0.999986
4014	1.00002
4015	1.00006
4016	1.00009
4017	1.00012
4018	1.00014
4019	1.00016
4020	1.00018
4021	1.00021
4022	1.00022
4023	1.00024
4024	1.00025
4025	1.00026
4026	1.00026
4027	1.00026
4028	1.00025
4029	1.00024
4030	1.00023
4031	1.00021
4032	1.0002
4033	1.00017
4034	1.00015
4035	1.00012
4036	1.00009
4037	1.00006
4038	1.00002
4039	0.999987
4040	0.999949
4041	0.999908
4042	0.999867
4043	0.999827
4044	0.999788
4045	0.999751
4046	0.999712
4047	0.999673
4048	0.999635
4049	0.999603
4050	0.999571
4051	0.999542
4052	0.999517
4053	0.999497
4054	0.999481
4055	0.999466
4056	0.999455
4057	0.999448
4058	0.999441
4059	0.999437
4060	0.999437
4061	0.999439
4062	0.999446
4063	0.999455
4064	0.999469
4065	0.999487
4066	0.999507
4067	0.999532
4068	0.999558
4069	0.999587
4070	0.999616
4071	0.999651
4072	0.999685
4073	0.999719
4074	0.999755
4075	0.999789
4076	0.999826
4077	0.99986
4078	0.999894
4079	0.999927
4080	0.999957
4081	0.999989
4082	1.00002
4083	1.00005
4084	1.00008
4085	1.0001
4086	1.00013
4087	1.00015
4088	1.00017
4089	1.00019
4090	1.00021
4091	1.00023
4092	1.00024
4093	1.00025
4094	1.00026
4095	1.00026
4096	1.00026
4097	1.00025
4098	1.00024
4099	1.00022
4100	1.0002
4101	1.00018
4102	1.00015
4103	1.00012
4104	1.0001
4105	1.00007
4106	1.00003
4107	0.999998
4108	0.999961
4109	0.999925
4110	0.999889
4111	0.999851
4112	0.999819
4113	0.999788
4114	0.999759
4115	0.999733
4116	0.999709
4117	0.999684
4118	0.999664
4119	0.999642
4120	0.999624
4121	0.999606
4122	0.99959
4123	0.999576
4124	0.999563
4125	0.999554
4126	0.999547
4127	0.999543
4128	0.999542
4129	0.999543
4130	0.999546
4131	0.999555
4132	0.999565
4133	0.999577
4134	0.999593
4135	0.999611
4136	0.999631
4137	0.999651
4138	0.999674
4139	0.999698
4140	0.999721
4141	0.999748
4142	0.999772
4143	0.999797
4144	0.999822
4145	0.999843
4146	0.999864
4147	0.999883
4148	0.999903
4149	0.999921
4150	0.999939
4151	0.999955
4152	0.999972
4153	0.99999
4154	1.00001
4155	1.00002
4156	1.00004
4157	1.00005
4158	1.00007
4159	1.00007
4160	1.00008
4161	1.00009
4162	1.0001
4163	1.0001
4164	1.0001
4165	1.0001
4166	1.0001
4167	1.00009
4168	1.00008
4169	1.00006
4170	1.00005
4171	1.00003
4172	1.00002
4173	0.999997
4174	0.999981
4175	0.999965
4176	0.999948
4177	0.999929
4178	0.999906
4179	0.999882
4180	0.999857
4181	0.999835
4182	0.999816
4183	0.999796
4184	0.999781
4185	0.999769
4186	0.999756
4187	0.999745
4188	0.999733
4189	0.999722
4190	0.999711
4191	0.999701
4192	0.999692
4193	0.999686
4194	0.999683
4195	0.999686
4196	0.99969
4197	0.999698
4198	0.999706
4199	0.999717
4200	0.999729
4201	0.999744
4202	0.999761
4203	0.99978
4204	0.9998
4205	0.99982
4206	0.99984
4207	0.999862
4208	0.999882
4209	0.9999
4210	0.999918
4211	0.999935
4212	0.999949
4213	0.999963
4214	0.999976
4215	0.999986
4216	0.999997
4217	1.00001
4218	1.00002
4219	1.00002
4220	1.00003
4221	1.00004
4222	1.00004
4223	1.00005
4224	1.00005
4225	1.00006
4226	1.00007
4227	1.00008
4228	1.00008
4229	1.00009
4230	1.0001
4231	1.0001
4232	1.00011
4233	1.00011
4234	1.0001
4235	1.00009
4236	1.00008
4237	1.00007
4238	1.00005
4239	1.00003
4240	1.00001
4241	0.999991
4242	0.999971
4243	0.999951
4244	0.999937
4245	0.999924
4246	0.999913
4247	0.999904
4248	0.999897
4249	0.99989
4250	0.999888
4251	0.999885
4252	0.999885
4253	0.999884
4254	0.999881
4255	0.999879
4256	0.999876
4257	0.999874
4258	0.999872
4259	0.99987
4260	0.999869
4261	0.999869
4262	0.99987
4263	0.99987
4264	0.99987
4265	0.999871
4266	0.99987
4267	0.999873
4268	0.999875
4269	0.999884
4270	0.999892
4271	0.999904
4272	0.999916
4273	0.999929
4274	0.999944
4275	0.999957
4276	0.999973
4277	0.999985
4278	1
4279	1.00001
4280	1.00003
4281	1.00004
4282	1.00005
4283	1.00006
4284	1.00007
4285	1.00007
4286	1.00008
4287	1.00009
4288	1.00009
4289	1.0001
4290	1.0001
4291	1.00011
4292	1.00012
4293	1.00012
4294	1.00013
4295	1.00013
4296	1.00013
4297	1.00012
4298	1.00012
4299	1.00011
4300	1.00011
4301	1.0001
4302	1.00009
4303	1.00009
4304	1.00008
4305	1.00007
4306	1.00006
4307	1.00005
4308	1.00003
4309	1.00002
4310	1.00001
4311	0.999992
4312	0.99998
4313	0.999971
4314	0.999963
4315	0.999956
4316	0.999952
4317	0.999949
4318	0.999946
4319	0.999944
4320	0.99994
4321	0.999939
4322	0.99994
4323	0.999943
4324	0.999949
4325	0.999953
4326	0.99996
4327	0.999964
4328	0.999967
4329	0.999968
4330	0.99997
4331	0.999973
4332	0.999974
4333	0.999979
4334	0.999984
4335	0.999991
4336	0.999997
4337	1
4338	1.00001
4339	1.00002
4340	1.00003
4341	1.00004
4342	1.00005
4343	1.00006
4344	1.00007
4345	1.00008
4346	1.00009
4347	1.0001
4348	1.00011
4349	1.00012
4350	1.00012
4351	1.00013
4352	1.00013
4353	1.00014
4354	1.00014
4355	1.00014
4356	1.00015
4357	1.00014
4358	1.00015
4359	1.00015
4360	1.00015
4361	1.00015
4362	1.00015
4363	1.00015
4364	1.00014
4365	1.00013
4366	1.00013
4367	1.00012
4368	1.00012
4369	1.00011
4370	1.00011
4371	1.0001
4372	1.0001
4373	1.00009
4374	1.00008
4375	1.00007
4376	1.00006
4377	1.00005
4378	1.00004
4379	1.00003
4380	1.00002
4381	1.00002
4382	1.00001
4383	1.00001
4384	1.00001
4385	1.00001
4386	1
4387	1.00001
4388	1.00001
4389	1.00001
4390	1.00001
4391	1.00001
4392	1.00002
4393	1.00002
4394	1.00003
4395	1.00003
4396	1.00004
4397	1.00004
4398	1.00005
4399	1.00005
4400	1.00006
4401	1.00007
4402	1.00008
4403	1.00009
4404	1.0001
4405	1.00011
4406	1.00011
4407	1.00012
4408	1.00012
4409	1.00013
4410	1.00013
4411	1.00014
4412	1.00014
4413	1.00015
4414	1.00015
4415	1.00016
4416	1.00016
4417	1.00016
4418	1.00017
4419	1.00017
4420	1.00018
4421	1.00018
4422	1.00018
4423	1.00019
4424	1.00019
4425	1.00019
4426	1.00019
4427	1.00019
4428	1.00019
4429	1.00018
4430	1.00018
4431	1.00018
4432	1.00018
4433	1.00018
4434	1.00017
4435	1.00016
4436	1.00015
4437	1.00015
4438	1.00014
4439	1.00013
4440	1.00012
4441	1.00012
4442	1.00011
4443	1.0001
4444	1.00009
4445	1.00008
4446	1.00007
4447	1.00007
4448	1.00006
4449	1.00006
4450	1.00005
4451	1.00005
4452	1.00004
4453	1.00004
4454	1.00004
4455	1.00004
4456	1.00004
4457	1.00004
4458	1.00004
4459	1.00004
4460	1.00004
4461	1.00005
4462	1.00006
4463	1.00006
4464	1.00007
4465	1.00008
4466	1.00009
4467	1.0001
4468	1.00011
4469	1.00012
4470	1.00013
4471	1.00014
4472	1.00014
4473	1.00015
4474	1.00016
4475	1.00016
4476	1.00017
4477	1.00018
4478	1.00019
4479	1.00019
4480	1.0002
4481	1.0002
4482	1.00021
4483	1.00021
4484	1.00022
4485	1.00023
4486	1.00023
4487	1.00024
4488	1.00024
4489	1.00025
4490	1.00025
4491	1.00025
4492	1.00025
4493	1.00025
4494	1.00025
4495	1.00026
4496	1.00026
4497	1.00025
4498	1.00025
4499	1.00024
4500	1.00024
4501	1.00023
4502	1.00022
4503	1.00021
4504	1.0002
4505	1.00019
4506	1.00019
4507	1.00018
4508	1.00017
4509	1.00016
4510	1.00015
4511	1.00014
4512	1.00013
4513	1.00012
4514	1.00011
4515	1.00011
4516	1.0001
4517	1.0001
4518	1.00009
4519	1.00009
4520	1.00008
4521	1.00008
4522	1.00008
4523	1.00007
4524	1.00007
4525	1.00007
4526	1.00007
4527	1.00007
4528	1.00008
4529	1.00008
4530	1.00009
4531	1.00009
4532	1.0001
4533	1.00011
4534	1.00012
4535	1.00013
4536	1.00014
4537	1.00015
4538	1.00016
4539	1.00018
4540	1.00019
4541	1.0002
4542	1.00021
4543	1.00021
4544	1.00022
4545	1.00023
4546	1.00023
4547	1.00024
4548	1.00025
4549	1.00025
4550	1.00026
4551	1.00027
4552	1.00027
4553	1.00028
4554	1.00028
4555	1.00029
4556	1.00029
4557	1.0003
4558	1.0003
4559	1.00031
4560	1.00031
4561	1.00031
4562	1.00032
4563	1.00032
4564	1.00032
4565	1.00032
4566	1.00032
4567	1.00032
4568	1.00032
4569	1.00031
4570	1.00031
4571	1.0003
4572	1.00029
4573	1.00029
4574	1.00028
4575	1.00027
4576	1.00026
4577	1.00025
4578	1.00024
4579	1.00024
4580	1.00023
4581	1.00022
4582	1.00021
4583	1.0002
4584	1.0002
4585	1.00019
4586	1.00018
4587	1.00018
4588	1.00017
4589	1.00017
4590	1.00017
4591	1.00016
4592	1.00016
4593	1.00016
4594	1.00016
4595	1.00016
4596	1.00016
4597	1.00016
4598	1.00016
4599	1.00017
4600	1.00017
4601	1.00018
4602	1.00019
4603	1.00019
4604	1.0002
4605	1.00021
4606	1.00022
4607	1.00022
4608	1.00023
4609	1.00024
4610	1.00025
4611	1.00025
4612	1.00027
4613	1.00027
4614	1.00028
4615	1.00029
4616	1.0003
4617	1.00031
4618	1.00032
4619	1.00033
4620	1.00033
4621	1.00035
4622	1.00035
4623	1.00036
4624	1.00037
4625	1.00037
4626	1.00038
4627	1.00038
4628	1.00038
4629	1.00023
4630	1.00039
4631	1.00039
4632	1.00039
4633	1.0004
4634	1.0004
4635	1.0004
4636	1.0004
4637	1.0004
4638	1.0004
4639	1.00039
4640	1.00039
4641	1.00039
4642	1.00038
4643	1.00037
4644	1.00037
4645	1.00036
4646	1.00035
4647	1.00035
4648	1.00034
4649	1.00033
4650	1.00032
4651	1.00031
4652	1.00031
4653	1.0003
4654	1.00029
4655	1.00028
4656	1.00028
4657	1.00028
4658	1.00027
4659	1.00027
4660	1.00027
4661	1.00027
4662	1.00026
4663	1.00026
4664	1.00026
4665	1.00026
4666	1.00026
4667	1.00026
4668	1.00026
4669	1.00026
4670	1.00026
4671	1.00026
4672	1.00027
4673	1.00027
4674	1.00027
4675	1.00028
4676	1.00029
4677	1.0003
4678	1.0003
4679	1.00031
4680	1.00033
4681	1.00034
4682	1.00035
4683	1.00036
4684	1.00037
4685	1.00038
4686	1.00039
4687	1.0004
4688	1.00041
4689	1.00041
4690	1.00042
4691	1.00043
4692	1.00043
4693	1.00044
4694	1.00044
4695	1.00045
4696	1.00045
4697	1.00045
4698	1.00046
4699	1.00046
4700	1.00046
4701	1.00046
4702	1.00047
4703	1.00047
4704	1.00047
4705	1.00046
4706	1.00046
4707	1.00046
4708	1.00046
4709	1.00045
4710	1.00045
4711	1.00044
4712	1.00044
4713	1.00043
4714	1.00042
4715	1.00041
4716	1.0004
4717	1.00039
4718	1.00038
4719	1.00037
4720	1.00036
4721	1.00035
4722	1.00035
4723	1.00034
4724	1.00033
4725	1.00033
4726	1.00032
4727	1.00032
4728	1.00031
4729	1.00031
4730	1.00031
4731	1.00031
4732	1.00031
4733	1.00031
4734	1.00031
4735	1.0003
4736	1.0003
4737	1.0003
4738	1.0003
4739	1.0003
4740	1.0003
4741	1.0003
4742	1.00031
4743	1.00031
4744	1.00032
4745	1.00032
4746	1.00033
4747	1.00033
4748	1.00034
4749	1.00035
4750	1.00036
4751	1.00037
4752	1.00038
4753	1.0004
4754	1.00041
4755	1.00042
4756	1.00043
4757	1.00044
4758	1.00046
4759	1.00047
4760	1.00048
4761	1.00048
4762	1.00049
4763	1.00049
4764	1.00049
4765	1.0005
4766	1.0005
4767	1.0005
4768	1.0005
4769	1.0005
4770	1.0005
4771	1.0005
4772	1.0005
4773	1.0005
4774	1.0005
4775	1.0005
4776	1.0005
4777	1.0005
4778	1.0005
4779	1.00049
4780	1.00049
4781	1.00049
4782	1.00049
4783	1.00048
4784	1.00047
4785	1.00046
4786	1.00045
4787	1.00045
4788	1.00043
4789	1.00042
4790	1.00041
4791	1.0004
4792	1.00039
4793	1.00038
4794	1.00037
4795	1.00037
4796	1.00036
4797	1.00035
4798	1.00035
4799	1.00035
4800	1.00035
4801	1.00034
4802	1.00034
4803	1.00034
4804	1.00034
4805	1.00034
4806	1.00034
4807	1.00034
4808	1.00035
4809	1.00035
4810	1.00035
4811	1.00035
4812	1.00035
4813	1.00035
4814	1.00036
4815	1.00036
4816	1.00037
4817	1.00037
4818	1.00037
4819	1.00038
4820	1.00039
4821	1.0004
4822	1.00041
4823	1.00042
4824	1.00044
4825	1.00045
4826	1.00046
4827	1.00047
4828	1.00048
4829	1.0005
4830	1.0005
4831	1.00051
4832	1.00052
4833	1.00052
4834	1.00053
4835	1.00053
4836	1.00054
4837	1.00054
4838	1.00054
4839	1.00054
4840	1.00055
4841	1.00055
4842	1.00055
4843	1.00055
4844	1.00055
4845	1.00056
4846	1.00056
4847	1.00056
4848	1.00056
4849	1.00056
4850	1.00055
4851	1.00055
4852	1.00055
4853	1.00054
4854	1.00053
4855	1.00053
4856	1.00052
4857	1.00051
4858	1.00049
4859	1.00049
4860	1.00047
4861	1.00046
4862	1.00045
4863	1.00044
4864	1.00043
4865	1.00042
4866	1.00041
4867	1.00041
4868	1.0004
4869	1.00039
4870	1.00038
4871	1.00038
4872	1.00037
4873	1.00037
4874	1.00036
4875	1.00035
4876	1.00035
4877	1.00034
4878	1.00034
4879	1.00033
4880	1.00033
4881	1.00032
4882	1.00032
4883	1.00032
4884	1.00032
4885	1.00032
4886	1.00032
4887	1.00033
4888	1.00034
4889	1.00034
4890	1.00036
4891	1.00037
4892	1.00038
4893	1.0004
4894	1.00042
4895	1.00044
4896	1.00046
4897	1.00048
4898	1.0005
4899	1.00051
4900	1.00053
4901	1.00054
4902	1.00055
4903	1.00055
4904	1.00056
4905	1.00056
4906	1.00057
4907	1.00057
4908	1.00057
4909	1.00058
4910	1.00058
4911	1.00059
4912	1.0006
4913	1.0006
4914	1.00061
4915	1.00062
4916	1.00063
4917	1.00063
4918	1.00064
4919	1.00064
4920	1.00065
4921	1.00065
4922	1.00065
4923	1.00064
4924	1.00064
4925	1.00063
4926	1.00062
4927	1.0006
4928	1.00059
4929	1.00057
4930	1.00055
4931	1.00054
4932	1.00052
4933	1.0005
4934	1.00048
4935	1.00047
4936	1.00045
4937	1.00043
4938	1.00042
4939	1.0004
4940	1.00039
4941	1.00037
4942	1.00035
4943	1.00034
4944	1.00032
4945	1.00031
4946	1.00029
4947	1.00028
4948	1.00027
4949	1.00026
4950	1.00025
4951	1.00024
4952	1.00023
4953	1.00023
4954	1.00022
4955	1.00022
4956	1.00022
4957	1.00023
4958	1.00024
4959	1.00025
4960	1.00026
4961	1.00028
4962	1.0003
4963	1.00032
4964	1.00034
4965	1.00036
4966	1.00038
4967	1.0004
4968	1.00042
4969	1.00045
4970	1.00047
4971	1.00049
4972	1.00051
4973	1.00053
4974	1.00055
4975	1.00056
4976	1.00058
4977	1.00059
4978	1.0006
4979	1.00061
4980	1.00063
4981	1.00064
4982	1.00065
4983	1.00067
4984	1.00068
4985	1.00069
4986	1.0007
4987	1.00071
4988	1.00071
4989	1.00072
4990	1.00072
4991	1.00072
4992	1.00072
4993	1.00071
4994	1.00071
4995	1.0007
4996	1.00068
4997	1.00067
4998	1.00066
4999	1.00065
5000	1.00063
5001	1.00061
5002	1.0006
5003	1.00058
5004	1.00056
5005	1.00054
5006	1.00051
5007	1.00049
5008	1.00047
5009	1.00045
5010	1.00043
5011	1.0004
5012	1.00038
5013	1.00036
5014	1.00034
5015	1.00032
5016	1.0003
5017	1.00028
5018	1.00026
5019	1.00024
5020	1.00023
5021	1.00021
5022	1.00021
5023	1.0002
5024	1.00019
5025	1.0002
5026	1.0002
5027	1.00021
5028	1.00022
5029	1.00023
5030	1.00025
5031	1.00027
5032	1.00029
5033	1.00031
5034	1.00033
5035	1.00036
5036	1.00038
5037	1.0004
5038	1.00042
5039	1.00044
5040	1.00047
5041	1.00049
5042	1.00051
5043	1.00053
5044	1.00055
5045	1.00057
5046	1.00059
5047	1.00061
5048	1.00063
5049	1.00065
5050	1.00067
5051	1.00069
5052	1.00071
5053	1.00073
5054	1.00074
5055	1.00076
5056	1.00077
5057	1.00078
5058	1.00079
5059	1.00079
5060	1.00079
5061	1.00079
5062	1.00078
5063	1.00077
5064	1.00075
5065	1.00074
5066	1.00072
5067	1.0007
5068	1.00067
5069	1.00065
5070	1.00063
5071	1.00061
5072	1.00058
5073	1.00056
5074	1.00054
5075	1.00052
5076	1.0005
5077	1.00048
5078	1.00046
5079	1.00044
5080	1.00042
5081	1.0004
5082	1.00038
5083	1.00036
5084	1.00034
5085	1.00032
5086	1.0003
5087	1.00029
5088	1.00027
5089	1.00026
5090	1.00025
5091	1.00024
5092	1.00024
5093	1.00024
5094	1.00024
5095	1.00025
5096	1.00026
5097	1.00027
5098	1.00028
5099	1.0003
5100	1.00032
5101	1.00034
5102	1.00036
5103	1.00038
5104	1.00041
5105	1.00043
5106	1.00046
5107	1.00049
5108	1.00051
5109	1.00054
5110	1.00056
5111	1.00058
5112	1.0006
5113	1.00062
5114	1.00064
5115	1.00066
5116	1.00069
5117	1.00071
5118	1.00073
5119	1.00075
5120	1.00076
5121	1.00078
5122	1.0008
5123	1.00081
5124	1.00082
5125	1.00083
5126	1.00084
5127	1.00084
5128	1.00084
5129	1.00083
5130	1.00083
5131	1.00082
5132	1.0008
5133	1.00079
5134	1.00077
5135	1.00075
5136	1.00073
5137	1.00071
5138	1.00068
5139	1.00065
5140	1.00063
5141	1.0006
5142	1.00057
5143	1.00055
5144	1.00052
5145	1.0005
5146	1.00047
5147	1.00045
5148	1.00043
5149	1.0004
5150	1.00038
5151	1.00036
5152	1.00034
5153	1.00032
5154	1.00031
5155	1.00029
5156	1.00028
5157	1.00027
5158	1.00026
5159	1.00026
5160	1.00026
5161	1.00026
5162	1.00026
5163	1.00026
5164	1.00027
5165	1.00028
5166	1.0003
5167	1.00031
5168	1.00033
5169	1.00036
5170	1.00038
5171	1.00041
5172	1.00044
5173	1.00047
5174	1.00049
5175	1.00053
5176	1.00055
5177	1.00058
5178	1.00061
5179	1.00064
5180	1.00066
5181	1.00069
5182	1.00071
5183	1.00074
5184	1.00076
5185	1.00078
5186	1.0008
5187	1.00082
5188	1.00084
5189	1.00085
5190	1.00087
5191	1.00088
5192	1.00089
5193	1.00089
5194	1.0009
5195	1.0009
5196	1.00089
5197	1.00089
5198	1.00088
5199	1.00087
5200	1.00086
5201	1.00084
5202	1.00082
5203	1.0008
5204	1.00077
5205	1.00074
5206	1.00071
5207	1.00068
5208	1.00065
5209	1.00062
5210	1.00059
5211	1.00055
5212	1.00052
5213	1.00049
5214	1.00046
5215	1.00044
5216	1.00041
5217	1.00039
5218	1.00037
5219	1.00034
5220	1.00033
5221	1.00031
5222	1.00029
5223	1.00028
5224	1.00027
5225	1.00026
5226	1.00025
5227	1.00025
5228	1.00025
5229	1.00025
5230	1.00026
5231	1.00027
5232	1.00028
5233	1.00029
5234	1.0003
5235	1.00032
5236	1.00035
5237	1.00037
5238	1.0004
5239	1.00043
5240	1.00046
5241	1.00049
5242	1.00053
5243	1.00056
5244	1.0006
5245	1.00063
5246	1.00066
5247	1.0007
5248	1.00073
5249	1.00076
5250	1.00079
5251	1.00081
5252	1.00083
5253	1.00086
5254	1.00088
5255	1.00089
5256	1.0009
5257	1.00092
5258	1.00092
5259	1.00093
5260	1.00094
5261	1.00094
5262	1.00094
5263	1.00094
5264	1.00093
5265	1.00093
5266	1.00091
5267	1.0009
5268	1.00088
5269	1.00086
5270	1.00084
5271	1.00082
5272	1.00079
5273	1.00076
5274	1.00073
5275	1.00069
5276	1.00066
5277	1.00062
5278	1.00058
5279	1.00055
5280	1.00051
5281	1.00048
5282	1.00045
5283	1.00042
5284	1.00039
5285	1.00036
5286	1.00034
5287	1.00031
5288	1.00029
5289	1.00028
5290	1.00026
5291	1.00025
5292	1.00024
5293	1.00024
5294	1.00024
5295	1.00024
5296	1.00024
5297	1.00024
5298	1.00025
5299	1.00026
5300	1.00027
5301	1.00029
5302	1.0003
5303	1.00033
5304	1.00035
5305	1.00037
5306	1.0004
5307	1.00043
5308	1.00047
5309	1.00051
5310	1.00054
5311	1.00058
5312	1.00063
5313	1.00067
5314	1.00071
5315	1.00075
5316	1.00079
5317	1.00082
5318	1.00085
5319	1.00088
5320	1.00091
5321	1.00093
5322	1.00094
5323	1.00096
5324	1.00097
5325	1.00098
5326	1.00099
5327	1.00099
5328	1.00099
5329	1.00099
5330	1.00098
5331	1.00097
5332	1.00096
5333	1.00095
5334	1.00093
5335	1.00091
5336	1.00089
5337	1.00087
5338	1.00085
5339	1.00082
5340	1.00079
5341	1.00076
5342	1.00072
5343	1.00069
5344	1.00065
5345	1.00061
5346	1.00057
5347	1.00052
5348	1.00048
5349	1.00045
5350	1.00041
5351	1.00037
5352	1.00034
5353	1.00031
5354	1.00028
5355	1.00026
5356	1.00024
5357	1.00022
5358	1.00021
5359	1.00021
5360	1.0002
5361	1.0002
5362	1.0002
5363	1.00021
5364	1.00021
5365	1.00022
5366	1.00023
5367	1.00025
